site,distance_miles,speed_mph
small_town_site,9.98543197,40.209793167785236
small_town_site,9.986674712000001,40.21479749798658
small_town_site,9.987296083,40.21729966308725
small_town_site,10.135182381,38.65111924957627
small_town_site,10.135182381,38.65111924957627
small_town_site,10.170600528,34.25085304097287
small_town_site,10.191727142,43.52338993024911
small_town_site,10.196076739,29.721357295870448
small_town_site,10.196076739,29.721357295870448
small_town_site,10.209746901,43.445731493617025
small_town_site,10.214717869,27.62808739924868
small_town_site,10.238951338,54.047250464516125
small_town_site,10.263184807,42.862488753132254
small_town_site,10.274990856,33.53578157896646
small_town_site,10.275612227,33.53780962574796
small_town_site,10.285554163,24.185496398954935
small_town_site,10.311651745,37.534829405460066
small_town_site,10.312273116,37.537091221031346
small_town_site,10.322836423,41.99119900881356
small_town_site,10.322836423,41.99119900881356
small_town_site,10.322836423,41.99119900881356
small_town_site,10.322836423,41.99119900881356
small_town_site,10.344584408,36.58202737603143
small_town_site,10.361982796,33.01162660672566
small_town_site,10.361982796,33.01162660672566
small_town_site,10.361982796,33.01162660672566
small_town_site,10.361982796,33.01162660672566
small_town_site,10.361982796,33.01162660672566
small_town_site,10.375031587,38.94693817851929
small_town_site,10.375031587,38.94693817851929
small_town_site,10.381245297,40.14230190032223
small_town_site,10.408585621,47.1925796418136
small_town_site,10.424119896,47.20356179320755
small_town_site,10.424119896,47.20356179320755
small_town_site,10.424119896,47.20356179320755
small_town_site,10.424119896,47.20356179320755
small_town_site,10.454567075,39.53407717436975
small_town_site,10.454567075,39.53407717436975
small_town_site,10.466994495,39.04785511088083
small_town_site,10.466994495,39.04785511088083
small_town_site,10.496820303,44.98637272714286
small_town_site,10.539694902,35.96483568454976
small_town_site,10.539694902,35.96483568454976
small_town_site,10.636007407000001,54.466040775533436
small_town_site,10.636007407000001,54.466040775533436
small_town_site,10.6875812,44.738712
small_town_site,10.694416281,48.42754542339623
small_town_site,10.718028379,44.658451579166666
small_town_site,10.750961042,35.31337568540146
small_town_site,10.750961042,35.31337568540146
small_town_site,10.750961042,35.31337568540146
small_town_site,10.801292093,39.84083149057377
small_town_site,10.811234029,39.8366862890481
small_town_site,10.837952982000001,33.46194745728988
small_town_site,10.88641992,38.611932721182264
small_town_site,10.889526775,23.376443881932023
small_town_site,10.889526775,23.376443881932023
small_town_site,10.940479197,29.905637896127562
small_town_site,10.940479197,29.905637896127562
small_town_site,10.959741698,32.52685087617478
small_town_site,10.995159845,34.41963081913044
small_town_site,11.038034444000001,36.42247845866178
small_town_site,11.115084448000001,42.25375291742345
small_town_site,11.24060139,46.7276732147806
small_town_site,11.274776795000001,47.921129234946875
small_town_site,11.274776795000001,47.921129234946875
small_town_site,11.274776795000001,47.921129234946875
small_town_site,11.338778008,34.9183924968349
small_town_site,11.405264705,30.168224054371787
small_town_site,11.454974385,22.795968925373135
small_town_site,11.472372773,22.780221722448978
small_town_site,11.533267131,44.78938691650485
small_town_site,11.533267131,44.78938691650485
small_town_site,11.536373986000001,33.22475707968
small_town_site,11.536373986000001,33.22475707968
small_town_site,11.536373986000001,33.22475707968
small_town_site,11.536373986000001,33.22475707968
small_town_site,11.550665519,41.089323980632415
small_town_site,11.579869956,32.315916156279066
small_town_site,11.579869956,32.315916156279066
small_town_site,11.600375199,33.40908057312
small_town_site,11.664376412000001,33.62030030680545
small_town_site,11.664376412000001,33.62030030680545
small_town_site,11.664376412000001,33.62030030680545
small_town_site,11.744533271,37.85167392623098
small_town_site,11.744533271,37.85167392623098
small_town_site,11.753853836,43.80318199751553
small_town_site,11.756960691,33.11819912957746
small_town_site,11.881234891,45.02362695536842
small_town_site,11.881234891,45.02362695536842
small_town_site,11.990596187,38.06538472063492
small_town_site,11.990596187,38.06538472063492
small_town_site,11.999916752,38.027905200000006
small_town_site,12.063917965,42.37083382829268
small_town_site,12.063917965,42.37083382829268
small_town_site,12.063917965,42.37083382829268
small_town_site,12.131026033,43.67169371879999
small_town_site,12.1788716,41.9559213014354
small_town_site,12.1788716,41.9559213014354
small_town_site,12.757989372,38.88972204843353
small_town_site,12.956206721000001,45.727788427058826
small_town_site,13.031392612,20.980775225044724
small_town_site,13.047548258,20.97863945011166
small_town_site,13.222153509,26.877330678938453
small_town_site,13.222774880000001,26.87859377075099
